post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,total_likes,total_comments,total_shares,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement
3298,694,2025-07-26,experiential,video,55047,10.91594264475306,1,2.05,60,29,16,3,48,0.8,4.25,-0.1232564738976907,8615,9704,1.126,5.76,0.2,-0.491475933853297,0,70,2,3,1,2,2,0.000116,0.000232,0.5958234469931252,70,5
3299,113,2024-03-23,experiential,image,31578,10.36021595458183,0,1.17,60,22,16,2,40,0.6666666666666666,5.666666666666667,-0.2198634939419334,3251,3251,1.0,6.85,0.164,-1.097561537895292,0,22,9,2,0,0,0,0.0,0.0,-0.8079607275578431,22,0
3300,229,2025-10-27,informational,carousel,14541,9.584727524513486,0,5.82,60,44,1,1,46,0.7666666666666667,1.0,-0.7528198203960459,8621,9345,1.084,7.31,0.158,-0.1907742589939515,0,44,3,1,3,2,0,0.000348,0.000232,0.6731627797346862,44,5
3301,171,2024-05-22,promotional,video,12216,9.410501846898468,0,1.16,60,168,18,3,189,3.15,4.75,1.018317222332301,16050,24596,1.532,6.41,0.141,0.3404040697013507,0,168,7,2,0,0,0,0.0,0.0,-0.8079607275578431,168,0
3302,295,2025-03-23,promotional,carousel,42490,10.65702403310886,0,11.62,60,14,12,6,32,0.5333333333333333,1.857142857142857,-0.2814360712681131,3933,4398,1.118,6.62,0.17,-0.9263550321571989,0,51,12,0,1,3,0,0.000254,0.000763,0.4364943660269007,51,4
3303,189,2025-12-20,informational,carousel,12749,9.453208116138121,0,4.49,60,83,3,7,93,1.55,0.5,-0.1084256417678305,3467,4199,1.211,6.98,0.141,-0.9037458770793397,0,83,5,0,1,1,1,0.000288,0.000288,0.2289963845123698,83,3
3304,426,2025-10-06,experiential,video,116848,11.66862922385989,0,10.04,60,48,22,0,70,1.166666666666667,23.0,0.152757938631763,23696,56780,2.396,6.33,0.252,0.9429827173687928,0,760,6,0,5,0,2,0.000211,0.0,0.5840402229952475,760,7
3305,79,2025-11-29,promotional,carousel,32590,10.39176077183161,0,11.52,60,112,1,4,117,1.95,0.4,-0.1065859646312056,11833,15076,1.274,5.95,0.072,-0.1205058413001541,0,112,10,0,0,0,1,0.0,0.0,-0.5981622156730401,112,1
3306,658,2024-09-07,promotional,carousel,29024,10.27587835291486,0,11.78,60,40,4,1,45,0.75,2.5,-0.6519001073664592,4319,11992,2.777,6.75,0.224,-0.2026401798545753,0,40,3,0,2,0,0,0.000463,0.0,-0.1583446578353431,40,2
3307,182,2024-03-18,promotional,carousel,12618,9.442879644930754,0,6.11,60,80,11,6,97,1.616666666666667,1.714285714285714,0.1753075871732996,6386,11917,1.866,5.43,0.153,-0.4744257829583315,0,80,3,0,0,0,0,0.0,0.0,-0.8079607275578431,80,0
3308,499,2024-05-17,promotional,carousel,12387,9.424402814554199,0,9.94,60,65,6,1,72,1.2,3.5,-0.3748170218186118,5871,7694,1.311,6.77,0.19,-0.4800852056097644,0,65,7,1,0,0,2,0.0,0.0,-0.4754379535133285,65,2
3309,798,2024-12-31,informational,carousel,58777,10.98150590090249,0,11.59,60,52,5,3,60,1.0,1.5,-0.4301016635820422,19841,28605,1.442,5.16,0.135,0.1778545227422441,0,52,4,1,0,0,1,0.0,0.0,-0.5981622156730401,52,1
3310,762,2025-08-02,promotional,video,33591,10.42201345292831,0,8.71,60,49,1,5,55,0.9166666666666666,0.3333333333333333,-0.5408065125496831,12298,23498,1.911,6.53,0.079,0.3063293257425473,0,64,1,1,1,1,0,8.1e-05,8.1e-05,0.01919787262756667,64,2
3311,708,2024-04-19,promotional,image,171922,12.05479616456655,0,10.09,60,227,7,0,234,3.9,8.0,0.853896277856294,75850,99182,1.308,6.43,0.269,1.465754775095715,1,291,2,1,0,0,0,0.0,0.0,-0.8079607275578431,291,0
3312,71,2025-04-26,experiential,carousel,42676,10.66139198031135,0,4.59,60,82,2,1,85,1.416666666666667,1.5,-0.4209053778642741,10095,16771,1.661,3.98,0.104,-0.5938079191035146,0,82,5,2,2,2,0,0.000198,0.000198,0.503054635885035,82,4
3313,248,2024-08-24,experiential,video,15470,9.646657943567112,0,10.51,60,46,6,8,60,1.0,0.7777777777777778,-0.2142289475298412,17237,32743,1.9,6.95,0.06,0.6535505868407225,0,46,2,1,0,1,0,0.0,5.8e-05,-0.390664234158509,46,1
3314,146,2024-09-06,experiential,image,64979,11.0818194197541,1,6.46,60,255,3,10,268,4.466666666666667,0.3636363636363636,1.326466314970194,20000,30030,1.502,6.74,0.243,0.568874458864194,0,255,1,0,1,0,0,5e-05,0.0,-0.3980986207717674,255,1
3315,618,2025-04-28,experiential,image,61437,11.02576753850442,0,3.98,60,289,12,3,304,5.066666666666666,3.25,1.673385155984376,86053,98443,1.144,6.0,0.256,1.387503718958899,1,289,4,0,6,0,1,7e-05,0.0,0.5524661871777489,289,7
3316,775,2024-12-06,informational,video,55371,10.9218112699754,0,9.11,60,345,1,2,348,5.8,0.6666666666666666,1.573262985091623,41836,63684,1.522,6.72,0.251,1.15563433083483,0,345,4,3,0,1,1,0.0,2.4e-05,-0.1808657222737059,345,2
3317,296,2025-08-15,informational,video,14870,9.6071010394542,0,5.3,60,15,7,2,24,0.4,2.666666666666667,-0.6667044014777178,4911,4911,1.0,7.19,0.068,-0.7059186221027943,0,15,1,2,2,0,0,0.000407,0.0,-0.1583446578353431,15,2
3318,582,2024-04-23,informational,image,19628,9.884712397209794,0,5.72,60,3,5,2,10,0.1666666666666667,2.0,-0.8452052244039171,4878,5535,1.135,6.54,0.071,-0.7639734966158894,0,8,2,2,1,0,2,0.000205,0.0,-0.0655758467272527,8,3
3319,470,2025-07-30,experiential,image,16717,9.72418144470263,0,0.92,60,67,1,5,73,1.216666666666667,0.3333333333333333,-0.4043079950735551,4294,9498,2.212,7.26,0.152,-0.2744362962769779,0,67,0,0,2,0,0,0.000466,0.0,-0.1583446578353431,67,2
3320,506,2024-02-16,informational,video,18267,9.812851432276684,0,8.4,60,166,10,2,178,2.966666666666667,3.666666666666667,0.6096192120407498,19971,32737,1.639,6.75,0.238,0.6282890352479763,0,166,1,1,0,3,0,0.0,0.00015,0.02663225924082502,166,3
3321,193,2024-05-21,promotional,image,36831,10.51409516084895,0,11.58,60,66,9,0,75,1.25,10.0,-0.2795053171825157,11774,26611,2.26,7.93,0.188,0.6585546424325553,0,66,8,1,0,1,0,0.0,8.5e-05,-0.390664234158509,66,1
3322,68,2025-04-23,informational,video,81108,11.30353687888835,1,8.93,60,169,16,9,194,3.233333333333333,1.7,1.199544241515574,18996,35707,1.88,5.14,0.269,0.3178589682327477,0,204,5,0,1,0,3,5.3e-05,0.0,0.02149840299783878,204,4
3323,494,2025-09-16,promotional,video,12566,9.438750032962892,0,8.71,60,149,5,1,155,2.583333333333333,3.0,0.218425154098929,2808,3150,1.122,6.92,0.162,-1.129324220150729,0,149,21,0,2,0,0,0.000712,0.0,-0.1583446578353431,149,2
3324,52,2024-07-03,promotional,video,20230,9.91492193016179,0,7.0,60,35,4,0,39,0.65,5.0,-0.7333406254689098,9992,24510,2.453,5.58,0.083,0.1101328756106849,0,35,4,1,3,0,2,0.0003,0.0,0.344286260058823,35,5
3325,363,2024-08-26,promotional,image,26669,10.19125712116001,0,3.49,60,55,6,0,61,1.016666666666667,7.0,-0.4941737947755425,7060,7357,1.042,6.16,0.069,-0.6057081484576282,0,55,8,1,8,0,1,0.001133,0.0,0.7010699237719601,55,9
3326,797,2025-01-27,experiential,image,28579,10.26042746136856,0,4.84,60,9,8,1,18,0.3,4.5,-0.7119772649133409,4322,4322,1.0,5.47,0.083,-1.176142770881524,0,10,3,0,0,1,2,0.0,0.000231,-0.05814146011399432,10,3
3327,474,2024-06-03,informational,video,116643,11.66687326707634,1,7.08,60,40,2,4,46,0.7666666666666667,0.6,-0.6088291288979942,7370,14868,2.017,5.74,0.14,-0.2330660681513717,0,233,4,1,5,4,0,0.000678,0.000543,1.220449900872625,233,9
3328,521,2025-08-15,experiential,video,5600,8.63052187672324,0,7.33,60,18,10,2,30,0.5,3.666666666666667,-0.512701931651859,8233,13481,1.637,7.6,0.118,0.09196618703141958,0,18,12,0,0,0,0,0.0,0.0,-0.8079607275578431,18,0
3329,763,2025-07-18,informational,image,384648,12.86008390934152,1,9.96,60,28,10,13,51,0.85,0.7857142857142857,0.04189747378477854,29242,65352,2.235,6.0,0.249,0.986073621103291,0,2977,0,10,8,6,2,0.000274,0.000205,1.995293550633671,2977,16
3330,431,2024-04-16,promotional,image,9106,9.116688815894728,0,4.14,60,63,3,1,67,1.116666666666667,2.0,-0.5212362406735747,4752,9838,2.07,6.32,0.097,-0.4312935575467602,0,63,2,0,0,2,0,0.0,0.000421,-0.1465614338374652,63,2
3331,298,2024-12-04,informational,carousel,40429,10.60730262822059,0,8.18,60,15,11,8,34,0.5666666666666667,1.333333333333333,-0.2305551994389994,4453,5183,1.164,5.68,0.091,-1.009960233540755,0,18,5,6,0,0,2,0.0,0.0,-0.4754379535133285,18,2
3332,435,2025-07-19,experiential,carousel,133567,11.80235850358565,1,10.76,60,170,7,8,185,3.083333333333333,0.8888888888888888,0.769845078498987,37893,65318,1.724,6.51,0.225,1.11826616587459,0,781,6,0,2,0,3,5.3e-05,0.0,0.2612523659342631,781,5
3333,696,2024-09-03,promotional,video,21817,9.990444761392023,1,4.63,60,174,7,4,185,3.083333333333333,1.6,0.6260810293906884,19981,45584,2.281,6.47,0.247,0.8024452208104507,0,174,3,1,0,0,0,0.0,0.0,-0.8079607275578431,174,0
3334,691,2025-04-07,promotional,image,20724,9.939047727934678,0,8.41,60,114,6,1,121,2.016666666666667,3.5,-0.003237724244707557,16941,28351,1.674,5.4,0.201,0.2127457738656747,0,114,5,0,2,0,0,0.000118,0.0,-0.1583446578353431,114,2
3335,198,2024-02-06,promotional,image,34673,10.45371656507688,0,3.49,60,105,1,13,119,1.983333333333333,0.1428571428571428,0.2320496478042585,23078,33939,1.471,7.04,0.125,0.7275871282262362,0,105,2,0,0,0,1,0.0,0.0,-0.5981622156730401,105,1
3336,128,2025-03-20,experiential,image,16877,9.733707027236484,0,11.23,60,3,9,4,16,0.2666666666666667,2.0,-0.5831530753570813,7950,14741,1.854,4.89,0.132,-0.4436786686819771,0,7,2,2,1,1,0,0.000126,0.000126,0.01919787262756667,7,2
3337,532,2024-04-21,experiential,image,5645,8.638525476583762,0,2.13,60,55,6,6,67,1.116666666666667,1.0,-0.2330282152877185,7786,9248,1.188,6.88,0.163,-0.2978139486102818,0,55,7,0,0,0,0,0.0,0.0,-0.8079607275578431,55,0
3338,411,2025-08-29,experiential,video,60574,11.01162103708787,1,1.41,60,177,13,3,193,3.216666666666667,3.5,0.8678119528817472,38168,69080,1.81,5.3,0.287,0.8820587441156625,0,177,5,1,0,1,0,0.0,2.6e-05,-0.390664234158509,177,1
3339,65,2024-09-16,informational,video,67005,11.11252252245433,0,9.7,60,20,11,5,36,0.6,2.0,-0.3232117343284314,8762,13291,1.517,6.92,0.196,-0.03913204445708145,0,115,10,0,0,0,0,0.0,0.0,-0.8079607275578431,115,0
3340,694,2024-07-24,promotional,image,55047,10.91594264475306,1,2.05,60,130,1,6,137,2.283333333333333,0.2857142857142857,0.1169610793408639,10844,17520,1.616,6.08,0.182,-0.004551286611398236,0,130,3,1,2,0,0,0.000184,0.0,-0.1583446578353431,130,2
3341,241,2025-09-05,experiential,carousel,13460,9.50747760319872,0,2.39,60,69,5,3,77,1.283333333333333,1.5,-0.3011863970768101,9769,22871,2.341,5.85,0.18,0.1212604137803936,0,69,2,0,0,2,0,0.0,0.000205,-0.1465614338374652,69,2
3342,369,2024-02-06,informational,video,32783,10.39766536732923,0,5.79,60,49,10,18,77,1.283333333333333,0.5789473684210527,0.4187670604134479,9681,19427,2.007,6.7,0.079,0.1870963071724257,0,49,0,0,0,0,0,0.0,0.0,-0.8079607275578431,49,0
3343,536,2024-10-16,promotional,video,31176,10.34740384701854,0,6.09,60,87,10,5,102,1.7,1.833333333333333,0.1411151750838774,11559,18051,1.562,6.69,0.156,0.1525288991810246,0,87,13,0,0,0,0,0.0,0.0,-0.8079607275578431,87,0
3344,384,2024-09-27,experiential,carousel,17575,9.774232716678865,0,9.76,60,130,2,4,136,2.266666666666667,0.6,0.07366345848264616,6959,8193,1.177,7.0,0.13,-0.3683348371027434,0,130,9,0,2,0,1,0.000287,0.0,0.05145385404946001,130,3
3345,431,2024-07-26,promotional,video,9106,9.116688815894728,0,4.14,60,24,7,1,32,0.5333333333333333,4.0,-0.6419794059876245,6557,10148,1.548,6.31,0.002,-0.3798891641234027,0,24,1,2,1,0,0,0.000153,0.0,-0.3980986207717674,24,1
3346,83,2025-10-27,promotional,carousel,130339,11.77789402761511,0,4.01,60,48,2,1,51,0.85,1.5,-0.6787359108747383,8059,8059,1.0,7.2,0.032,-0.3135199295532086,0,507,2,0,20,4,4,0.002482,0.000496,2.448353255948223,507,28
3347,697,2025-07-02,promotional,image,41198,10.62614499047001,0,9.75,60,97,41,1,139,2.316666666666667,21.0,1.399128706570386,16070,33120,2.061,7.04,0.295,0.6732219372982101,0,97,2,5,1,1,1,6.2e-05,6.2e-05,0.2289963845123698,97,3
3348,611,2024-02-16,informational,image,57203,10.95436162354501,0,6.73,60,46,4,16,66,1.1,0.2941176470588235,0.04646334717847705,9841,9855,1.001,6.32,0.159,-0.3332534551019547,0,78,2,2,8,0,0,0.000813,0.0,0.491271411887157,78,8
3349,574,2025-06-05,informational,video,23882,10.08088031609333,0,1.32,60,27,5,1,33,0.55,3.0,-0.7067314643503836,7017,17646,2.515,4.78,0.09,-0.3533940633842904,0,27,1,0,2,0,2,0.000285,0.0,0.1741781162091716,27,4
3350,286,2025-01-19,promotional,video,4221,8.347827345782498,0,10.78,60,68,8,5,81,1.35,1.5,-0.09046840463859393,1890,4157,2.199,7.96,0.118,-0.797979945970796,0,68,1,1,0,1,0,0.0,0.000529,-0.390664234158509,68,1
3351,534,2025-10-19,promotional,image,8857,9.088963385809583,0,5.35,60,58,5,9,72,1.2,0.6,-0.1234565782688421,6360,14800,2.327,5.39,0.088,-0.330450724945765,0,58,0,0,1,0,0,0.000157,0.0,-0.3980986207717674,58,1
3352,459,2024-08-16,experiential,video,17092,9.746365796763916,0,11.67,60,3,6,2,11,0.1833333333333333,2.333333333333333,-0.8014543187661936,3287,3627,1.103,7.68,0.0,-0.8718861054311071,0,5,5,0,3,2,0,0.000913,0.000608,0.6731627797346862,5,5
3353,212,2025-02-23,experiential,image,92556,11.435569145722,1,3.39,60,149,8,4,161,2.683333333333333,1.8,0.4802506607560118,25106,51286,2.043,7.5,0.209,1.105956837762687,0,149,1,0,3,2,10,0.000119,8e-05,1.398946385292027,149,15
3354,126,2024-12-31,informational,video,265788,12.49045427751527,1,8.96,60,159,3,10,172,2.866666666666667,0.3636363636363636,0.5984742217641779,42362,88552,2.09,4.92,0.239,0.9676703418917154,0,2491,6,1,4,9,13,9.4e-05,0.000212,2.328715955404662,2491,26
3355,413,2024-12-23,promotional,video,6412,8.765926513729443,0,9.64,60,45,22,9,76,1.266666666666667,2.3,0.521726554950811,5861,6834,1.166,6.72,0.068,-0.5654772212603847,0,45,7,2,0,0,0,0.0,0.0,-0.8079607275578431,45,0
3356,499,2024-11-28,informational,video,12387,9.424402814554199,0,9.94,60,42,3,0,45,0.75,4.0,-0.7240087743103614,4904,7872,1.605,5.36,0.234,-0.8027914897163902,0,42,2,0,0,0,0,0.0,0.0,-0.8079607275578431,42,0
3357,425,2024-05-30,informational,video,56691,10.94537074695815,0,8.2,60,54,5,7,66,1.1,0.75,-0.2408381086483674,4389,8695,1.981,7.22,0.15,-0.3432748586931834,0,54,2,4,2,1,1,0.000456,0.000228,0.4687503474487941,54,4
3358,554,2025-07-05,experiential,carousel,38347,10.55443157687763,0,10.36,60,117,7,6,130,2.166666666666667,1.142857142857143,0.2808842505455574,24239,40611,1.675,6.36,0.178,0.7148197582334643,0,123,3,1,1,1,0,4.1e-05,4.1e-05,0.01919787262756667,123,2
3359,610,2024-11-25,informational,image,132726,11.79604213179908,1,4.41,60,20,13,3,36,0.6,3.5,-0.3227584495489256,12535,17992,1.435,6.28,0.225,0.07455978551272813,0,61,9,0,4,1,5,0.000319,8e-05,1.103327392547122,61,10
3360,543,2025-11-30,promotional,carousel,50504,10.82980782004746,0,8.0,60,105,13,5,123,2.05,2.333333333333333,0.4088664094731763,18459,26677,1.445,6.68,0.333,0.4680778989142444,0,105,0,0,3,0,1,0.000163,0.0,0.2215619978991114,105,4
3361,158,2024-07-09,informational,image,47755,10.77383905246884,0,1.43,60,85,12,10,107,1.783333333333333,1.181818181818182,0.4310718006573859,13938,27846,1.998,5.5,0.181,0.2057357461097816,0,85,14,2,1,0,1,7.2e-05,0.0,-0.1883001088869643,85,2
3362,112,2025-05-13,informational,video,28955,10.27349817965989,0,1.39,60,114,13,2,129,2.15,4.666666666666667,0.3465428784673282,16163,18636,1.153,6.26,0.143,0.131024717197433,0,114,2,1,2,0,0,0.000124,0.0,-0.1583446578353431,114,2
3363,402,2025-11-17,experiential,video,16328,9.70063670448968,0,3.95,60,39,12,2,53,0.8833333333333333,4.333333333333333,-0.2659518499875957,7232,14460,1.999,6.3,0.172,-0.1291788555434957,0,39,2,2,0,0,1,0.0,0.0,-0.5981622156730401,39,1
3364,759,2025-04-29,experiential,carousel,12602,9.441610810502,0,1.33,60,32,18,5,55,0.9166666666666666,3.166666666666667,0.07404361678638591,9041,22002,2.434,5.6,0.144,0.03029258266970419,0,32,4,0,1,0,1,0.000111,0.0,-0.1883001088869643,32,2
3365,122,2025-09-28,informational,video,11975,9.390576422279116,0,5.49,60,83,6,4,93,1.55,1.4,-0.1077457145985717,1791,3008,1.68,7.04,0.027,-1.198608958845489,0,83,2,0,0,2,1,0.0,0.001117,0.06323707804733791,83,3
3366,273,2025-08-27,experiential,carousel,95146,11.46316783295467,1,11.02,60,30,14,12,56,0.9333333333333333,1.153846153846154,0.1885433350294942,17298,22607,1.307,5.86,0.274,0.1747290615380696,0,127,9,1,0,2,1,0.0,0.000116,0.06323707804733791,127,3
3367,294,2024-09-19,experiential,image,69536,11.14959988305616,1,6.31,60,20,5,3,28,0.4666666666666667,1.5,-0.6727656946507143,4164,5723,1.374,5.29,0.19,-1.051696341144843,0,28,0,1,1,0,5,0.00024,0.0,0.1442226651575504,28,6
3368,398,2025-03-14,promotional,carousel,115136,11.65386931731021,0,5.89,60,81,24,5,110,1.833333333333333,4.166666666666667,0.7081283481866318,55242,94106,1.704,5.28,0.255,1.12712204079525,1,367,4,0,2,1,1,3.6e-05,1.8e-05,0.4687503474487941,367,4
3369,471,2024-04-24,informational,image,22583,10.0249526898173,0,1.74,60,155,8,1,164,2.733333333333333,4.5,0.3951773768374758,12796,21266,1.662,6.89,0.113,0.3147574000185118,0,155,5,1,0,0,0,0.0,0.0,-0.8079607275578431,155,0
3370,207,2025-01-25,promotional,image,49763,10.8150270149848,0,7.5,60,63,1,3,67,1.116666666666667,0.5,-0.5216895254530804,8302,12777,1.539,5.34,0.145,-0.420828520720002,0,63,3,1,1,0,0,0.00012,0.0,-0.3980986207717674,63,1
3371,110,2024-06-17,experiential,image,27600,10.22557105170524,0,9.99,60,13,5,1,19,0.3166666666666667,3.0,-0.8128969779429277,5232,10322,1.973,5.94,0.146,-0.4729673407315028,0,13,7,3,0,0,0,0.0,0.0,-0.8079607275578431,13,0
3372,440,2025-06-26,informational,video,28126,10.24444969443019,0,8.58,60,68,10,6,84,1.4,1.571428571428571,0.04055766988482395,6365,8120,1.276,6.46,0.174,-0.4974548872757366,0,68,8,1,0,0,1,0.0,0.0,-0.5981622156730401,68,1
3373,278,2025-01-20,informational,video,16314,9.699778913860525,0,4.14,60,45,9,2,56,0.9333333333333333,3.333333333333333,-0.3517050610753905,9350,9407,1.006,4.77,0.152,-0.74367282759834,0,45,3,0,0,0,3,0.0,0.0,-0.388363703788237,45,3
3374,568,2024-10-27,experiential,image,10850,9.291920358968605,0,4.48,60,18,2,4,24,0.4,0.6,-0.7756606502577064,2880,3747,1.301,6.16,0.06,-1.1744948354105,0,18,13,5,0,0,0,0.0,0.0,-0.8079607275578431,18,0
3375,569,2024-07-15,informational,image,4579,8.429235912657095,0,2.28,60,27,2,1,30,0.5,1.5,-0.8379841812635545,14987,15294,1.02,6.6,0.124,0.06849816781778786,0,27,13,0,0,0,0,0.0,0.0,-0.8079607275578431,27,0
3376,482,2025-12-30,informational,video,11435,9.34443410645688,0,4.47,60,127,3,0,130,2.166666666666667,4.0,-0.07943244178420095,10937,16297,1.49,6.3,0.073,-0.003955709189876835,0,127,3,1,0,0,0,0.0,0.0,-0.8079607275578431,127,0
3377,114,2024-02-22,informational,carousel,349145,12.76324258767902,1,4.34,60,43,12,2,57,0.95,4.333333333333333,-0.2356188461040117,9321,14295,1.534,6.81,0.259,-0.004932465606235614,0,4132,2,0,22,5,10,0.00236,0.000536,2.850555298606078,4132,37
3378,477,2024-02-01,experiential,video,52921,10.87655551449782,0,11.22,60,217,7,13,237,3.95,0.5714285714285714,1.343879190370953,12032,13000,1.08,5.8,0.294,-0.244411079194983,0,217,9,0,2,0,0,0.000166,0.0,-0.1583446578353431,217,2
3379,710,2024-06-07,experiential,video,162179,11.99645594249113,1,2.14,60,95,18,8,121,2.016666666666667,2.111111111111111,0.6823612176967462,56394,93554,1.659,6.32,0.295,1.365469136399653,1,1650,12,0,11,0,3,0.000195,0.0,1.080976579506415,1650,14
3380,321,2025-12-09,informational,video,32761,10.39699406253165,0,6.18,60,43,3,10,56,0.9333333333333333,0.3636363636363636,-0.2811828908597587,22703,25638,1.129,5.22,0.07,0.1436247422333571,0,49,0,1,0,2,0,0.0,8.8e-05,-0.1465614338374652,49,2
3381,179,2025-12-15,experiential,video,22819,10.03534880124642,0,5.67,60,44,16,12,72,1.2,1.307692307692308,0.3822106598974854,5835,13700,2.348,6.86,0.263,-0.06731239108716877,0,44,5,0,0,0,0,0.0,0.0,-0.8079607275578431,44,0
3382,219,2025-04-23,promotional,carousel,18300,9.814656338829511,0,1.28,60,40,7,0,47,0.7833333333333333,8.0,-0.5641716537012591,2460,3698,1.503,5.66,0.098,-1.318197771434563,0,40,2,4,0,0,1,0.0,0.0,-0.5981622156730401,40,1
3383,789,2025-10-04,informational,video,27718,10.22983730062875,0,4.64,60,154,14,29,197,3.283333333333333,0.5,1.8687789306361,26565,33423,1.258,5.2,0.245,0.3301121604284382,0,154,0,1,0,1,0,0.0,3.8e-05,-0.390664234158509,154,1
3384,528,2024-06-05,promotional,image,31197,10.34807721532834,0,1.89,60,5,10,3,18,0.3,2.75,-0.5677599310255365,2014,3344,1.66,7.34,0.15,-1.056684280422491,0,42,0,5,1,0,0,0.000497,0.0,-0.3980986207717674,42,1
3385,492,2025-12-10,experiential,carousel,130606,11.77994043657622,0,5.23,60,66,1,9,76,1.266666666666667,0.2,-0.2377941930525684,17377,26517,1.526,5.49,0.213,0.1925471165285637,0,78,1,0,5,0,1,0.000288,0.0,0.4613159608355358,78,6
3386,61,2024-04-14,promotional,carousel,18413,9.82081221586722,0,8.85,60,41,15,0,56,0.9333333333333333,16.0,-0.2065811576285743,2813,5688,2.022,5.5,0.072,-1.04749790244298,0,41,8,0,0,0,0,0.0,0.0,-0.8079607275578431,41,0
3387,54,2024-03-14,informational,image,54813,10.91168267107977,1,10.54,60,86,8,1,95,1.583333333333333,4.5,-0.1280669401543485,11511,13149,1.142,6.84,0.169,-0.02198355407938291,0,86,1,1,1,3,1,8.7e-05,0.000261,0.6462928779117038,86,5
3388,680,2024-03-22,promotional,video,106038,11.57155279941785,1,5.55,60,94,10,9,113,1.883333333333333,1.1,0.3682949848720322,24758,33055,1.335,4.97,0.329,0.2532773702315468,0,102,1,1,1,1,2,4e-05,4e-05,0.3517206466720814,102,4
3389,538,2025-02-22,experiential,video,20241,9.915465529295535,0,1.0,60,68,11,0,79,1.316666666666667,12.0,-0.1768370039652765,8944,10648,1.191,5.18,0.322,-0.5678858962446156,0,68,0,2,3,0,0,0.000335,0.0,0.01176348601430827,68,3
3390,65,2025-07-24,experiential,video,67005,11.11252252245433,0,9.7,60,242,2,3,247,4.116666666666666,0.75,0.8794633039750281,50319,90026,1.789,5.59,0.313,1.162504855575561,1,242,0,0,0,1,3,0.0,2e-05,0.02893278961109716,242,4
3391,612,2024-09-24,experiential,image,28125,10.24441413950672,0,2.27,60,61,4,1,66,1.1,2.5,-0.492651836977643,7647,13613,1.78,6.39,0.076,-0.1468633425037964,0,61,13,1,2,0,0,0.000262,0.0,-0.1583446578353431,61,2
3392,586,2025-12-14,informational,video,38110,10.5482319938679,0,0.82,60,45,20,3,68,1.133333333333333,5.25,0.1730791641875398,16661,24735,1.485,6.46,0.141,0.3595882241959074,0,45,2,1,0,0,0,0.0,0.0,-0.8079607275578431,45,0
